trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,aquatic detritus,1,0,10,1.0,0.0,2.4166666666666665,0.0,1.0,2.4166666666666665,0.0
2,2,aquatic heterotroph bacteria,1,0,6,1.0,0.0,4.833333333333333,0.0,1.0,4.833333333333333,0.0
3,3,sulfate-reducing bacteria,1,0,5,1.0,0.0,5.8,0.0,1.0,5.8,0.0
4,4,aquatic protozoa,1,0,6,1.0,0.0,4.833333333333333,0.0,1.0,4.833333333333333,0.0
5,5,Anechosoma,1,0,4,1.0,0.0,7.25,0.0,1.0,7.25,0.0
6,6,aquatic unicellular/small algae (general),1,0,2,1.0,0.0,14.5,0.0,1.0,8.603333333333333,0.0
7,7,aquatic unicellular/small algae (general),1,0,5,1.0,0.0,5.8,0.0,1.0,8.603333333333333,0.0
8,8,aquatic unicellular/small algae (general),1,0,3,1.0,0.0,9.666666666666666,0.0,1.0,8.603333333333333,0.0
9,9,aquatic unicellular/small algae (general),1,0,4,1.0,0.0,7.25,0.0,1.0,8.603333333333333,0.0
10,10,aquatic unicellular/small algae (general),1,0,5,1.0,0.0,5.8,0.0,1.0,8.603333333333333,0.0
11,11,planktic large colonial algae,1,0,3,1.0,0.0,9.666666666666666,0.0,1.0,9.666666666666666,0.0
12,12;15;16,benthic filamentous algae,3,0,0,1.0,0.0,0.0,0.0,1.0,14.5,0.0
13,13;14,benthic filamentous algae,2,0,1,1.0,0.0,29.0,0.0,1.0,14.5,0.0
17,17,other benthic/epiphytic algae,1,3,1,2.6666666666666665,2.0,29.0,9.666666666666666,2.444444444444444,24.166666666666668,16.11111111111111
18,18,other benthic/epiphytic algae,1,3,1,2.6666666666666665,2.0,29.0,9.666666666666666,2.444444444444444,24.166666666666668,16.11111111111111
19,19;20,other benthic/epiphytic algae,2,1,2,2.0,1.0,14.5,29.0,2.444444444444444,24.166666666666668,16.11111111111111
21,21,charophytes,1,1,0,3.0,2.0,0.0,9.666666666666666,3.0,0.0,9.666666666666666
22,22,partially terrestrial epilithic/epiphytic algae,1,1,1,2.0,1.0,29.0,29.0,2.0,14.5,29.0
23,23;24,partially terrestrial epilithic/epiphytic algae,2,1,0,2.0,1.0,0.0,29.0,2.0,14.5,29.0
25,25;26;29;35,aquatic saprotrophs,4,1,0,2.0,1.0,0.0,29.0,2.0,0.0,12.980952380952381
27,27,aquatic saprotrophs,1,7,0,2.0,1.0,0.0,4.142857142857143,2.0,0.0,12.980952380952381
28,28,aquatic saprotrophs,1,5,0,2.0,1.0,0.0,5.8,2.0,0.0,12.980952380952381
30,30,small algae parasites,1,3,0,2.0,1.0,0.0,9.666666666666666,2.0,0.0,9.666666666666666
31,31,aquatic macrophyte parasites,1,2,0,2.0,1.0,0.0,14.5,2.0,0.0,14.5
32,32,aquatic nematodes,1,6,0,2.0,1.0,0.0,4.833333333333333,2.0,0.0,4.833333333333333
33,33,swimming filter feeders,1,11,0,2.0,1.0,0.0,2.6363636363636362,2.0,0.0,4.218181818181818
34,34,swimming filter feeders,1,5,0,2.0,1.0,0.0,5.8,2.0,0.0,4.218181818181818
36,36,arthropod omnivores,1,2,0,2.0,1.0,0.0,14.5,2.0,0.0,10.15
37,37,arthropod omnivores,1,5,0,2.0,1.0,0.0,5.8,2.0,0.0,10.15
38,38,benthic predators,1,2,0,2.0,1.0,0.0,14.5,2.0,0.0,14.5
