trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,aquatic detritus,1,0,3,1.0,0.0,5.6,0.0,1.0,5.6,0.0
2,2,aquatic heterotroph bacteria,1,0,8,1.0,0.0,2.8,0.0,1.0,2.8,0.0
3,3,sulfate-reducing bacteria,1,0,5,1.0,0.0,5.6,0.0,1.0,5.6,0.0
4,4,aquatic protozoa,1,0,5,1.0,0.0,5.6,0.0,1.0,5.6,0.0
5,5,Anechosoma,1,0,6,1.0,0.0,4.666666666666667,0.0,1.0,4.666666666666667,0.0
6,6,aquatic unicellular/small algae (general),1,0,7,1.0,0.0,4.0,0.0,1.0,8.583333333333334,0.0
7,7,aquatic unicellular/small algae (general),1,0,2,1.0,0.0,14.0,0.0,1.0,8.583333333333334,0.0
8,8;9,aquatic unicellular/small algae (general),2,0,3,1.0,0.0,9.333333333333334,0.0,1.0,8.583333333333334,0.0
10,10,aquatic unicellular/small algae (general),1,0,4,1.0,0.0,7.0,0.0,1.0,8.583333333333334,0.0
11,11,planktic large colonial algae,1,0,4,1.0,0.0,7.0,0.0,1.0,7.0,0.0
12,12;13;14;16,benthic filamentous algae,4,0,0,1.0,0.0,0.0,0.0,1.0,7.0,0.0
15,15,benthic filamentous algae,1,0,2,1.0,0.0,14.0,0.0,1.0,7.0,0.0
17,17;19;22,other benthic/epiphytic algae,3,1,1,2.0,1.0,28.0,28.0,2.0,14.0,28.0
18,18;20;23;24,other benthic/epiphytic algae,4,1,0,2.0,1.0,0.0,28.0,2.0,14.0,28.0
21,21,charophytes,1,2,0,3.0,2.0,0.0,4.666666666666667,3.0,0.0,4.666666666666667
25,25,aquatic saprotrophs,1,2,0,2.0,1.0,0.0,14.0,2.0,0.0,9.48888888888889
26,26,aquatic saprotrophs,1,3,0,2.0,1.0,0.0,9.333333333333334,2.0,0.0,9.48888888888889
27,27,aquatic saprotrophs,1,2,0,2.0,1.0,0.0,14.0,2.0,0.0,9.48888888888889
28,28,aquatic saprotrophs,1,9,0,2.0,1.0,0.0,3.111111111111111,2.0,0.0,9.48888888888889
29,29,aquatic saprotrophs,1,4,0,2.0,1.0,0.0,7.0,2.0,0.0,9.48888888888889
30,30,small algae parasites,1,6,0,2.0,1.0,0.0,4.666666666666667,2.0,0.0,4.666666666666667
31,31,aquatic macrophyte parasites,1,4,0,2.0,1.0,0.0,7.0,2.0,0.0,7.0
32,32,aquatic nematodes,1,1,0,2.0,1.0,0.0,28.0,2.0,0.0,28.0
33,33,swimming filter feeders,1,6,0,2.0,1.0,0.0,4.666666666666667,2.0,0.0,16.333333333333332
34,34,swimming filter feeders,1,1,0,2.0,1.0,0.0,28.0,2.0,0.0,16.333333333333332
35,35,swimming scrapers,1,1,1,2.0,1.0,28.0,28.0,2.0,28.0,28.0
36,36,arthropod omnivores,1,4,0,2.0,1.0,0.0,7.0,2.0,0.0,8.166666666666668
37,37,arthropod omnivores,1,3,0,2.0,1.0,0.0,9.333333333333334,2.0,0.0,8.166666666666668
38,38,benthic predators,1,1,0,2.0,1.0,0.0,28.0,2.0,0.0,28.0
