trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,terrestrial detritus,1,0,21,1.0,0.0
2,2,land plants,1,0,5,1.0,0.0
3,3,land plants,1,0,6,1.0,0.0
4,4,land plants,1,0,6,1.0,0.0
5,5,land plants,1,0,6,1.0,0.0
6,6,land plants,1,0,7,1.0,0.0
7,7,land plants,1,0,5,1.0,0.0
8,8,land plants,1,0,10,1.0,0.0
9,9,land plants,1,0,4,1.0,0.0
10,10,terrestrial heterotroph microbes,1,1,3,2.0,1.0
11,11,terrestrial heterotroph microbes,1,1,1,3.0,2.0
12,12,terrestrial saprotrophs,1,1,2,2.0,1.0
13,13,terrestrial saprotrophs,1,1,2,2.0,1.0
14,14;19,terrestrial saprotrophs,2,1,4,2.0,1.0
15,15,terrestrial saprotrophs,1,1,3,2.0,1.0
16,16,terrestrial saprotrophs,1,1,2,2.0,1.0
17,17;30,terrestrial saprotrophs,2,1,2,2.0,1.0
18,18,terrestrial saprotrophs,1,1,3,2.0,1.0
20,20,terrestrial saprotrophs,1,1,1,2.0,1.0
21,21,terrestrial saprotrophs,1,1,1,2.0,1.0
22,22,terrestrial saprotrophs,1,1,3,2.0,1.0
23,23,terrestrial saprotrophs,1,1,4,2.0,1.0
24,24,terrestrial saprotrophs,1,1,3,2.0,1.0
25,25,terrestrial saprotrophs,1,1,4,2.0,1.0
26,26,terrestrial saprotrophs,1,1,2,2.0,1.0
27,27,mycorrhizae,1,3,1,2.0,1.0
28,28,mycorrhizae,1,2,2,2.0,1.0
29,29,mycorrhizae,1,1,3,2.0,1.0
31,31,mycorrhizae,1,1,0,2.0,1.0
32,32,mycorrhizae,1,3,2,2.0,1.0
33,33,mycorrhizae,1,6,1,2.0,1.0
34,34,mycorrhizae,1,5,3,2.0,1.0
35,35,mycorrhizae,1,1,3,2.0,1.0
36,36,plant parasites,1,2,2,2.0,1.0
37,37,plant parasites,1,9,0,2.0,1.0
38,38,plant parasites,1,1,3,2.0,1.0
39,39,plant parasites,1,3,2,2.0,1.0
40,40,plant parasites,1,2,1,2.0,1.0
41,41,plant parasites,1,3,0,2.0,1.0
42,42,plant parasites,1,3,1,2.0,1.0
43,43,fungal parasites,1,10,0,3.0,2.0
44,44,fungal parasites,1,10,1,3.0,2.0
45,45,fungal parasites,1,15,0,3.0,2.0
46,46,terrestrial microbivores,1,1,3,3.0,2.0
47,47,terrestrial detritivores,1,1,1,2.0,1.0
48,48,terrestrial detritivores,1,15,1,2.8666666666666667,1.0
49,49,mites,1,16,3,3.04,3.0
50,50,mites,1,8,4,3.25,3.0
51,51,terrestrial arthropod predators (1),1,7,3,4.052631578947368,3.0
52,52,terrestrial arthropod predators (1),1,7,4,4.052631578947368,3.0
53,53,terrestrial arthropod predators (1),1,2,2,3.5384615384615383,4.0
54,54,terrestrial arthropod predators (2),1,3,1,4.6,4.0
55,55,terrestrial arthropod predators (2),1,1,1,4.0,4.0
56,56,terrestrial arthropod predators (2),1,1,1,4.3,4.0
57,57,terrestrial arthropod predators (2),1,6,1,4.76595744680851,4.0
58,58,terrestrial arthropod predators (2),1,1,1,3.0,2.0
59,59,aquatic detritus,1,0,4,1.0,0.0
60,60,aquatic heterotroph microbes,1,9,1,2.6470588235294117,1.0
61,61,aquatic heterotroph microbes,1,1,2,2.0,1.0
62,62,aquatic heterotroph microbes,1,5,3,2.2,1.0
63,63,aquatic unicellular/small algae,1,0,2,1.0,0.0
64,64,aquatic unicellular/small algae,1,0,3,1.0,0.0
65,65,aquatic unicellular/small algae,1,0,3,1.0,0.0
66,66,aquatic unicellular/small algae,1,0,6,1.0,0.0
67,67,aquatic unicellular/small algae,1,0,3,1.0,0.0
68,68;69;70;73;74;78,planktic large colonial algae,6,0,0,1.0,0.0
71,71;72,benthic filamentous algae,2,0,1,1.0,0.0
75,75,other benthic/epiphytic algae,1,0,2,1.0,0.0
76,76,other benthic/epiphytic algae,1,0,1,1.0,0.0
77,77,other benthic/epiphytic algae,1,0,2,1.0,0.0
79,79,partially terrestrial epilithic/epiphytic algae,1,0,2,1.0,0.0
80,80,partially terrestrial epilithic/epiphytic algae,1,0,4,1.0,0.0
81,81,partially terrestrial epilithic/epiphytic algae,1,0,2,1.0,0.0
82,82;83;85,aquatic saprotrophs,3,1,0,2.0,1.0
84,84;86,aquatic saprotrophs,2,1,1,2.0,1.0
87,87,small algae parasites,1,4,0,2.0,1.0
88,88,aquatic macrophyte parasites,1,2,1,2.0,1.0
89,89,nematodes,1,3,4,2.857142857142857,2.0
90,90,swimming filter feeders,1,3,1,2.6666666666666665,2.0
91,91,swimming filter feeders,1,2,1,2.0,1.0
92,92,swimming scrapers,1,4,1,2.875,2.0
93,93,arthropod  omnivores,1,4,2,2.5,1.0
94,94,arthropod  omnivores,1,7,0,3.2777777777777777,3.0
95,95,benthic predators,1,2,0,3.6,3.0
