trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,terrestrial detritus,1,0,22,1.0,0.0
2,2,land plants,1,0,10,1.0,0.0
3,3,land plants,1,0,5,1.0,0.0
4,4,land plants,1,0,9,1.0,0.0
5,5,land plants,1,0,8,1.0,0.0
6,6,land plants,1,0,10,1.0,0.0
7,7,land plants,1,0,9,1.0,0.0
8,8,land plants,1,0,8,1.0,0.0
9,9,land plants,1,0,7,1.0,0.0
10,10,terrestrial heterotroph microbes,1,2,4,2.5,1.0
11,11,terrestrial heterotroph microbes,1,1,1,3.0,2.0
12,12,terrestrial saprotrophs,1,1,2,2.0,1.0
13,13;14,terrestrial saprotrophs,2,1,2,2.0,1.0
15,15,terrestrial saprotrophs,1,1,2,2.0,1.0
16,16,terrestrial saprotrophs,1,1,3,2.0,1.0
17,17,terrestrial saprotrophs,1,1,1,2.0,1.0
18,18,terrestrial saprotrophs,1,1,4,2.0,1.0
19,19;21,terrestrial saprotrophs,2,1,1,2.0,1.0
20,20,terrestrial saprotrophs,1,1,2,2.0,1.0
22,22,terrestrial saprotrophs,1,1,4,2.0,1.0
23,23,terrestrial saprotrophs,1,1,2,2.0,1.0
24,24,terrestrial saprotrophs,1,1,3,2.0,1.0
25,25,terrestrial saprotrophs,1,1,3,2.0,1.0
26,26,terrestrial saprotrophs,1,1,3,2.0,1.0
27,27,mycorrhizae,1,4,4,2.0,1.0
28,28;36,mycorrhizae,2,9,1,2.0,1.0
29,29,mycorrhizae,1,1,3,2.0,1.0
30,30,mycorrhizae,1,5,2,2.0,1.0
31,31,mycorrhizae,1,4,2,2.0,1.0
32,32,mycorrhizae,1,6,1,2.0,1.0
33,33,mycorrhizae,1,7,4,2.0,1.0
34,34,mycorrhizae,1,7,2,2.0,1.0
35,35,mycorrhizae,1,8,1,2.0,1.0
37,37,plant parasites,1,3,3,2.0,1.0
38,38,plant parasites,1,6,2,2.0,1.0
39,39,plant parasites,1,2,3,2.0,1.0
40,40,plant parasites,1,2,2,2.0,1.0
41,41,plant parasites,1,2,2,2.0,1.0
42,42,plant parasites,1,6,3,2.0,1.0
43,43,fungal parasites,1,24,1,3.0,2.0
44,44,fungal parasites,1,3,1,3.0,2.0
45,45,fungal parasites,1,16,1,3.0,2.0
46,46,terrestrial microbivores,1,12,3,3.5,3.0
47,47,terrestrial detritivores,1,2,4,3.0,2.0
48,48,terrestrial detritivores,1,6,1,3.0,2.0
49,49,mites,1,2,5,3.0,2.0
50,50,mites,1,9,5,2.9130434782608696,2.0
51,51,terrestrial arthropod predators (1),1,2,5,4.5,3.0
52,52,terrestrial arthropod predators (1),1,5,3,4.344827586206897,3.0
53,53,terrestrial arthropod predators (1),1,3,5,4.4,3.0
54,54,terrestrial arthropod predators (2),1,13,2,4.775280898876405,4.0
55,55,terrestrial arthropod predators (2),1,6,2,4.575,4.0
56,56,terrestrial arthropod predators (2),1,4,2,4.75,5.0
57,57,terrestrial arthropod predators (2),1,11,4,4.666666666666666,4.0
58,58,terrestrial arthropod predators (2),1,1,2,4.75,4.0
59,59,aquatic detritus,1,0,5,1.0,0.0
60,60,aquatic heterotroph microbes,1,3,3,2.5,1.0
61,61,aquatic heterotroph microbes,1,6,1,2.4285714285714284,2.0
62,62,aquatic heterotroph microbes,1,1,2,2.0,1.0
63,63,aquatic unicellular/small algae,1,0,3,1.0,0.0
64,64,aquatic unicellular/small algae,1,0,1,1.0,0.0
65,65,aquatic unicellular/small algae,1,0,2,1.0,0.0
66,66,aquatic unicellular/small algae,1,0,2,1.0,0.0
67,67,aquatic unicellular/small algae,1,0,3,1.0,0.0
68,68,planktic large colonial algae,1,0,0,1.0,0.0
69,69;73;75;77,benthic filamentous algae,4,0,1,1.0,0.0
70,70;71;72;76;79,benthic filamentous algae,5,0,2,1.0,0.0
74,74,other benthic/epiphytic algae,1,0,3,1.0,0.0
78,78,macrophytic algae,1,0,3,1.0,0.0
80,80;81,partially terrestrial epilithic/epiphytic algae,2,0,3,1.0,0.0
82,82;83;84,aquatic saprotrophs,3,1,1,2.0,1.0
85,85;86,aquatic saprotrophs,2,1,0,2.0,1.0
87,87,small algae parasites,1,1,0,2.0,1.0
88,88,aquatic macrophyte parasites,1,1,0,2.0,1.0
89,89,nematodes,1,2,3,3.0,2.0
90,90,swimming filter feeders,1,3,2,2.5,2.0
91,91,swimming filter feeders,1,4,2,2.875,2.0
92,92,swimming scrapers,1,2,2,2.5,2.0
93,93,arthropod  omnivores,1,13,2,4.121212121212121,3.0
94,94,arthropod  omnivores,1,9,1,4.0,5.0
95,95,benthic predators,1,1,2,4.0,4.0
