trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,aquatic detritus,1,0,3,1.0,0.0,0.9230769230769231,0.0,1.0,0.9230769230769231,0.0
2,2,aquatic heterotroph microbes,1,0,1,1.0,0.0,4.0,0.0,1.0,4.0,0.0
3,3,planktonic algae,1,2,3,2.5,1.0,3.0,12.0,2.5,3.0,12.0
4,4,benthic algae,1,2,4,2.5,1.0,1.7142857142857142,12.0,2.5,1.7142857142857142,12.0
5,5,macrophytic algae,1,1,1,3.0,2.0,12.0,4.0,3.0,12.0,4.0
6,6,aquatic fungi,1,3,0,2.6666666666666665,1.0,0.0,4.0,2.6666666666666665,0.0,4.0
7,7,nematodes,1,3,1,2.6666666666666665,2.0,12.0,2.4,2.6666666666666665,12.0,2.4
8,8,swimming filter feeders,1,1,0,4.0,3.0,0.0,2.0,3.0,0.0,1.0
9,9,swimming filter feeders,1,1,1,2.0,1.0,0.0,0.0,3.0,0.0,1.0
10,10,swimming scrapers,1,1,0,3.5,3.0,0.0,1.2,3.5,0.0,1.2
11,11,arthropod omnivores,1,0,0,1.0,0.0,0.0,0.0,1.0,6.0,0.0
12,12,arthropod omnivores,1,0,1,1.0,0.0,12.0,0.0,1.0,6.0,0.0
13,13,benthic predators,1,1,0,2.0,1.0,0.0,12.0,2.0,0.0,12.0
