trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,aquatic detritus,1,0,2,1.0,0.0,0.6111111111111112,0.0,1.0,0.6111111111111112,0.0
2,2,aquatic heterotroph microbes,1,0,1,1.0,0.0,0.6875,0.0,1.0,0.6875,0.0
3,3,planktonic algae,1,2,3,2.5,1.0,1.2222222222222223,11.0,2.5,1.2222222222222223,11.0
4,4,benthic algae,1,3,3,2.5,1.0,1.1,5.5,2.5,1.1,5.5
5,5,macrophytic algae,1,1,0,3.0,2.0,0.0,2.2,3.0,0.0,2.2
6,6,aquatic fungi,1,2,1,3.0,2.0,2.2,1.8333333333333333,3.0,2.2,1.8333333333333333
7,7,nematodes,1,1,1,3.0,2.0,11.0,3.6666666666666665,3.0,11.0,3.6666666666666665
8,8,swimming filter feeders,1,1,1,5.0,4.0,3.6666666666666665,0.6470588235294118,5.0,4.583333333333333,0.7818627450980392
9,9,swimming filter feeders,1,3,3,5.0,3.0,5.5,0.9166666666666666,5.0,4.583333333333333,0.7818627450980392
10,10,swimming scrapers,1,2,0,4.666666666666666,4.0,0.0,0.6111111111111112,4.666666666666666,0.0,0.6111111111111112
11,11;12,arthropod omnivores,2,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
13,13,benthic predators,1,1,1,2.0,1.0,0.0,0.0,2.0,0.0,0.0
