trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,aquatic detritus,1,0,2,1.0,0.0,0.8571428571428571,0.0,1.0,0.8571428571428571,0.0
2,2,aquatic heterotroph microbes,1,0,1,1.0,0.0,1.3333333333333333,0.0,1.0,1.3333333333333333,0.0
3,3,planktonic algae,1,2,3,2.5,1.0,2.0,12.0,2.5,2.0,12.0
4,4,benthic algae,1,2,2,2.5,1.0,2.4,12.0,2.5,2.4,12.0
5,5,macrophytic algae,1,2,2,3.0,2.0,6.0,2.0,3.0,6.0,2.0
6,6,aquatic fungi,1,1,1,2.0,1.0,4.0,12.0,2.0,4.0,12.0
7,7,nematodes,1,1,1,3.0,2.0,12.0,4.0,3.0,12.0,4.0
8,8,swimming filter feeders,1,2,0,4.0,3.0,0.0,0.8571428571428571,3.5,6.0,2.4285714285714284
9,9,swimming filter feeders,1,1,1,3.0,2.0,12.0,4.0,3.5,6.0,2.4285714285714284
10,10,swimming scrapers,1,3,1,4.4,3.0,0.0,1.0,4.4,0.0,1.0
11,11,arthropod omnivores,1,0,0,1.0,0.0,0.0,0.0,1.0,6.0,0.0
12,12,arthropod omnivores,1,0,1,1.0,0.0,12.0,0.0,1.0,6.0,0.0
13,13,benthic predators,1,1,0,2.0,1.0,0.0,12.0,2.0,0.0,12.0
