trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,aquatic detritus,1,0,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2,2,aquatic heterotroph microbes,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3,3,planktonic algae,1,2,2,2.5,1.0,1.8,9.0,2.5,1.8,9.0
4,4,benthic algae,1,1,2,2.0,1.0,1.8,0.0,2.0,1.8,0.0
5,5;7,macrophytic algae,2,1,2,3.0,2.0,4.5,3.0,3.0,4.5,3.0
6,6,aquatic fungi,1,1,2,2.0,1.0,4.5,9.0,2.0,4.5,9.0
8,8;9,swimming filter feeders,2,3,2,4.5,3.0,9.0,1.0,4.5,9.0,1.0
10,10,swimming scrapers,1,4,1,4.666666666666666,3.0,0.0,0.9,4.666666666666666,0.0,0.9
11,11;12,arthropod omnivores,2,0,1,1.0,0.0,9.0,0.0,1.0,9.0,0.0
13,13,benthic predators,1,1,0,2.0,1.0,0.0,9.0,2.0,0.0,9.0
